timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T22:50:30.772307-07:00,read,key-4,6.31,200,36,false,0.00
2026-04-05T22:50:30.772296-07:00,read,key-7,6.52,200,24,false,0.00
2026-04-05T22:50:30.772296-07:00,read,key-3,6.88,200,21,false,0.00
2026-04-05T22:50:30.772322-07:00,write,key-5,6.85,201,27,false,0.00
2026-04-05T22:50:30.77231-07:00,read,key-7,7.16,200,24,false,0.00
2026-04-05T22:50:30.772349-07:00,read,key-5,7.12,200,26,true,0.28
2026-04-05T22:50:30.772428-07:00,write,key-9,7.06,201,25,false,0.00
2026-04-05T22:50:30.772373-07:00,read,key-4,7.92,200,36,false,0.00
2026-04-05T22:50:30.77239-07:00,read,key-9,8.80,200,24,true,1.69
2026-04-05T22:50:30.779478-07:00,read,key-0,1.74,200,39,false,0.00
2026-04-05T22:50:30.780305-07:00,read,key-5,1.35,200,26,true,2.46
2026-04-05T22:50:30.778826-07:00,read,key-6,4.14,200,27,false,0.00
2026-04-05T22:50:30.781663-07:00,read,key-4,1.38,200,36,false,0.00
2026-04-05T22:50:30.781197-07:00,read,key-6,1.87,200,27,false,0.00
2026-04-05T22:50:30.779503-07:00,read,key-0,3.58,200,39,false,0.00
2026-04-05T22:50:30.779186-07:00,read,key-4,4.62,200,36,false,0.00
2026-04-05T22:50:30.778657-07:00,read,key-2,5.16,200,35,false,0.00
2026-04-05T22:50:30.783084-07:00,read,key-6,1.59,200,27,false,0.00
2026-04-05T22:50:30.783051-07:00,read,key-3,1.64,200,21,false,0.00
2026-04-05T22:50:30.783072-07:00,read,key-7,1.62,200,24,false,0.00
2026-04-05T22:50:30.782978-07:00,read,key-5,1.71,200,26,true,5.51
2026-04-05T22:50:30.781226-07:00,read,key-9,3.77,200,24,true,5.50
2026-04-05T22:50:30.783822-07:00,write,key-0,1.38,201,40,false,0.00
2026-04-05T22:50:30.783845-07:00,read,key-1,1.39,200,33,false,0.00
2026-04-05T22:50:30.784709-07:00,read,key-2,1.64,200,35,false,0.00
2026-04-05T22:50:30.784689-07:00,read,key-9,2.14,200,24,true,7.33
2026-04-05T22:50:30.785235-07:00,read,key-2,2.33,200,35,false,0.00
2026-04-05T22:50:30.785227-07:00,read,key-7,2.35,200,24,false,0.00
2026-04-05T22:50:30.785008-07:00,write,key-5,3.27,201,28,false,0.00
2026-04-05T22:50:30.784725-07:00,read,key-7,5.28,200,24,false,0.00
2026-04-05T22:50:30.784716-07:00,write,key-8,5.32,201,28,false,0.00
2026-04-05T22:50:30.787586-07:00,read,key-8,2.54,200,27,true,0.07
2026-04-05T22:50:30.788291-07:00,read,key-4,1.87,200,36,false,0.00
2026-04-05T22:50:30.787572-07:00,read,key-1,2.60,200,33,false,0.00
2026-04-05T22:50:30.790057-07:00,read,key-5,1.45,200,26,true,3.22
2026-04-05T22:50:30.790175-07:00,read,key-4,1.39,200,36,false,0.00
2026-04-05T22:50:30.793061-07:00,read,key-9,0.45,200,24,true,14.02
2026-04-05T22:50:30.793518-07:00,read,key-1,0.27,200,33,false,0.00
2026-04-05T22:50:30.791512-07:00,write,key-6,2.46,201,28,false,0.00
2026-04-05T22:50:30.793789-07:00,read,key-0,0.46,200,39,true,9.04
2026-04-05T22:50:30.779203-07:00,read,key-6,57.33,200,27,true,42.57
2026-04-05T22:50:30.772393-07:00,read,key-7,64.14,200,24,false,0.00
2026-04-05T22:50:30.779483-07:00,read,key-0,57.05,200,39,true,51.34
2026-04-05T22:50:30.836571-07:00,write,key-6,0.89,201,29,false,0.00
2026-04-05T22:50:30.836552-07:00,read,key-7,0.93,200,24,false,0.00
2026-04-05T22:50:30.837501-07:00,write,key-5,0.71,201,29,false,0.00
2026-04-05T22:50:30.837488-07:00,read,key-0,0.96,200,39,true,53.23
2026-04-05T22:50:30.838234-07:00,read,key-2,0.70,200,35,false,0.00
2026-04-05T22:50:30.838455-07:00,write,key-9,0.70,201,26,false,0.00
2026-04-05T22:50:30.786361-07:00,read,key-8,54.56,200,27,true,50.88
2026-04-05T22:50:30.840936-07:00,read,key-2,0.55,200,35,false,0.00
2026-04-05T22:50:30.839157-07:00,write,key-3,2.43,201,22,false,0.00
2026-04-05T22:50:30.841492-07:00,read,key-9,0.53,200,24,true,2.86
2026-04-05T22:50:30.841605-07:00,read,key-5,0.44,200,26,true,3.81
2026-04-05T22:50:30.842048-07:00,read,key-2,0.31,200,35,false,0.00
2026-04-05T22:50:30.842022-07:00,read,key-6,0.37,200,27,true,4.91
2026-04-05T22:50:30.8424-07:00,read,key-2,0.44,200,35,false,0.00
2026-04-05T22:50:30.842866-07:00,read,key-6,0.27,200,27,true,5.66
2026-04-05T22:50:30.843142-07:00,read,key-5,0.20,200,26,true,5.11
2026-04-05T22:50:30.843342-07:00,read,key-9,0.26,200,24,true,4.45
2026-04-05T22:50:30.786829-07:00,read,key-1,57.95,200,33,false,0.00
2026-04-05T22:50:30.790131-07:00,read,key-0,54.67,200,40,false,59.59
2026-04-05T22:50:30.790041-07:00,read,key-5,54.77,200,28,true,6.60
2026-04-05T22:50:30.843607-07:00,write,key-2,1.22,201,36,false,0.00
2026-04-05T22:50:30.844787-07:00,read,key-4,0.46,200,36,false,0.00
2026-04-05T22:50:30.790168-07:00,read,key-6,55.27,200,27,true,7.96
2026-04-05T22:50:30.844821-07:00,read,key-3,0.75,200,21,true,3.97
2026-04-05T22:50:30.844834-07:00,read,key-4,0.74,200,36,false,0.00
2026-04-05T22:50:30.844843-07:00,read,key-3,0.76,200,21,true,4.01
2026-04-05T22:50:30.793983-07:00,read,key-1,51.65,200,33,false,0.00
2026-04-05T22:50:30.845254-07:00,read,key-7,0.97,200,24,false,0.00
2026-04-05T22:50:30.845611-07:00,read,key-2,0.64,200,35,true,1.41
2026-04-05T22:50:30.845578-07:00,write,key-3,0.65,201,23,false,0.00
2026-04-05T22:50:30.845644-07:00,read,key-1,0.60,200,33,false,0.00
2026-04-05T22:50:30.794271-07:00,read,key-5,52.30,200,28,true,8.38
2026-04-05T22:50:30.846255-07:00,read,key-7,0.39,200,24,false,0.00
2026-04-05T22:50:30.846248-07:00,read,key-8,0.41,200,27,true,56.61
2026-04-05T22:50:30.846257-07:00,read,key-1,0.44,200,33,false,0.00
2026-04-05T22:50:30.846256-07:00,read,key-6,0.44,200,27,true,9.21
2026-04-05T22:50:30.846616-07:00,read,key-1,0.40,200,33,false,0.00
2026-04-05T22:50:30.846664-07:00,read,key-0,0.37,200,39,true,61.81
2026-04-05T22:50:30.8467-07:00,read,key-0,0.42,200,39,true,61.90
2026-04-05T22:50:30.846698-07:00,read,key-5,0.45,200,26,true,8.91
2026-04-05T22:50:30.846653-07:00,read,key-5,0.50,200,26,true,8.92
2026-04-05T22:50:30.847022-07:00,read,key-5,0.26,200,26,true,9.05
2026-04-05T22:50:30.84704-07:00,read,key-4,0.42,200,36,false,0.00
2026-04-05T22:50:30.847129-07:00,read,key-2,0.46,200,35,true,2.75
2026-04-05T22:50:30.847281-07:00,read,key-6,0.33,200,27,true,10.13
2026-04-05T22:50:30.847148-07:00,read,key-4,0.47,200,36,false,0.00
2026-04-05T22:50:30.847153-07:00,write,key-2,0.51,201,37,false,0.00
2026-04-05T22:50:30.847496-07:00,read,key-8,0.30,200,27,true,57.87
2026-04-05T22:50:30.847597-07:00,read,key-4,0.36,200,36,false,0.00
2026-04-05T22:50:30.847614-07:00,write,key-4,0.47,201,37,false,0.00
2026-04-05T22:50:30.847617-07:00,read,key-2,0.48,200,35,true,0.34
2026-04-05T22:50:30.847762-07:00,read,key-9,0.36,200,24,true,8.97
2026-04-05T22:50:30.847931-07:00,read,key-6,0.56,200,27,true,11.01
2026-04-05T22:50:30.848105-07:00,read,key-5,0.41,200,26,true,10.29
2026-04-05T22:50:30.848129-07:00,write,key-3,0.39,201,24,false,0.00
2026-04-05T22:50:30.847964-07:00,read,key-5,0.70,200,26,true,10.44
2026-04-05T22:50:30.848545-07:00,write,key-9,0.39,201,27,false,0.00
2026-04-05T22:50:30.848498-07:00,read,key-9,0.45,200,24,true,0.01
2026-04-05T22:50:30.84868-07:00,read,key-8,0.39,200,27,true,59.03
2026-04-05T22:50:30.84852-07:00,read,key-7,0.64,200,24,false,0.00
2026-04-05T22:50:30.849083-07:00,read,key-9,0.43,200,24,true,0.57
2026-04-05T22:50:30.848948-07:00,read,key-0,0.58,200,39,true,64.30
2026-04-05T22:50:30.849161-07:00,read,key-4,0.75,200,36,true,1.81
2026-04-05T22:50:30.849522-07:00,read,key-0,0.42,200,39,true,64.71
2026-04-05T22:50:30.849529-07:00,read,key-3,0.45,200,21,true,1.46
2026-04-05T22:50:30.849941-07:00,read,key-9,0.39,200,24,true,1.39
2026-04-05T22:50:30.849913-07:00,read,key-2,0.71,200,35,true,2.86
2026-04-05T22:50:30.850624-07:00,read,key-8,0.38,200,27,true,60.95
2026-04-05T22:50:30.849997-07:00,write,key-7,1.27,201,25,false,0.00
2026-04-05T22:50:30.851006-07:00,read,key-6,0.46,200,27,true,13.98
2026-04-05T22:50:30.85147-07:00,read,key-1,0.25,200,33,false,0.00
2026-04-05T22:50:30.851738-07:00,read,key-7,0.59,200,24,true,1.05
2026-04-05T22:50:30.852337-07:00,write,key-3,0.82,201,25,false,0.00
2026-04-05T22:50:30.853169-07:00,read,key-8,0.23,200,27,true,63.35
2026-04-05T22:50:30.836552-07:00,read,key-8,52.87,200,28,false,99.38
2026-04-05T22:50:30.889442-07:00,read,key-8,0.32,200,27,true,99.71
2026-04-05T22:50:30.88977-07:00,read,key-2,0.32,200,35,true,42.34
2026-04-05T22:50:30.8901-07:00,read,key-4,0.35,200,36,true,42.35
2026-04-05T22:50:30.890453-07:00,read,key-2,0.23,200,35,true,42.92
2026-04-05T22:50:30.838943-07:00,read,key-7,52.34,200,24,true,40.01
2026-04-05T22:50:30.891294-07:00,read,key-3,0.24,200,21,true,38.37
2026-04-05T22:50:30.89154-07:00,write,key-6,0.25,201,30,false,0.00
2026-04-05T22:50:30.891801-07:00,write,key-5,0.30,201,30,false,0.00
2026-04-05T22:50:30.892108-07:00,read,key-0,0.26,200,39,true,107.15
2026-04-05T22:50:30.892372-07:00,read,key-4,0.26,200,36,true,44.54
2026-04-05T22:50:30.892642-07:00,read,key-7,0.34,200,24,true,41.73
2026-04-05T22:50:30.893016-07:00,read,key-8,0.26,200,27,true,103.22
2026-04-05T22:50:30.893277-07:00,read,key-5,0.23,200,26,true,1.40
2026-04-05T22:50:30.893507-07:00,write,key-1,0.29,201,34,false,0.00
2026-04-05T22:50:30.8938-07:00,read,key-9,0.43,200,24,true,45.29
2026-04-05T22:50:30.894239-07:00,read,key-8,0.23,200,27,true,104.41
2026-04-05T22:50:30.894472-07:00,read,key-6,0.29,200,27,true,2.97
2026-04-05T22:50:30.842363-07:00,read,key-1,53.16,200,33,true,1.73
2026-04-05T22:50:30.895532-07:00,read,key-7,0.26,200,24,true,44.52
2026-04-05T22:50:30.845448-07:00,read,key-2,51.11,200,36,true,48.81
2026-04-05T22:50:30.845577-07:00,read,key-8,51.01,200,28,false,106.54
2026-04-05T22:50:30.896595-07:00,read,key-5,0.36,200,26,true,4.85
2026-04-05T22:50:30.896568-07:00,read,key-0,0.40,200,39,true,111.75
2026-04-05T22:50:30.896973-07:00,read,key-0,0.33,200,39,true,112.08
2026-04-05T22:50:30.897307-07:00,read,key-5,0.30,200,28,true,5.50
2026-04-05T22:50:30.897609-07:00,read,key-4,0.27,200,36,true,49.78
2026-04-05T22:50:30.897881-07:00,read,key-4,0.21,200,36,true,50.00
2026-04-05T22:50:30.848101-07:00,read,key-8,53.24,200,28,false,111.29
2026-04-05T22:50:30.901349-07:00,read,key-7,0.21,200,24,true,50.28
2026-04-05T22:50:30.901566-07:00,read,key-6,0.25,200,27,true,10.02
2026-04-05T22:50:30.901819-07:00,read,key-2,0.33,200,35,true,54.39
2026-04-05T22:50:30.848962-07:00,read,key-8,53.22,200,28,false,112.12
2026-04-05T22:50:30.902155-07:00,read,key-5,0.35,200,28,true,10.41
2026-04-05T22:50:30.902183-07:00,read,key-2,0.33,200,35,true,54.76
2026-04-05T22:50:30.902525-07:00,read,key-1,0.38,200,33,true,9.12
2026-04-05T22:50:30.850341-07:00,read,key-5,52.97,200,29,true,11.21
2026-04-05T22:50:30.90292-07:00,read,key-4,0.46,200,36,true,55.29
2026-04-05T22:50:30.851282-07:00,read,key-8,52.12,200,28,false,113.38
2026-04-05T22:50:30.903318-07:00,read,key-2,0.29,200,35,true,55.86
2026-04-05T22:50:30.903386-07:00,read,key-8,0.32,200,28,false,113.65
2026-04-05T22:50:30.903439-07:00,read,key-8,0.46,200,28,false,113.85
2026-04-05T22:50:30.903617-07:00,read,key-7,0.30,200,24,true,52.65
2026-04-05T22:50:30.903707-07:00,write,key-9,0.43,201,28,false,0.00
2026-04-05T22:50:30.903911-07:00,read,key-9,0.32,200,25,true,0.09
2026-04-05T22:50:30.90393-07:00,read,key-7,0.61,200,24,true,53.27
2026-04-05T22:50:30.904146-07:00,read,key-8,0.41,200,28,false,114.50
2026-04-05T22:50:30.853406-07:00,read,key-5,51.72,200,29,true,13.02
2026-04-05T22:50:30.905128-07:00,read,key-4,0.33,200,36,true,57.38
2026-04-05T22:50:30.890687-07:00,read,key-0,53.04,200,40,false,158.52
2026-04-05T22:50:30.943747-07:00,write,key-8,0.43,201,29,false,0.00
2026-04-05T22:50:30.895799-07:00,read,key-2,51.63,200,37,false,99.69
2026-04-05T22:50:30.894768-07:00,read,key-9,52.69,200,27,true,43.32
2026-04-05T22:50:30.947467-07:00,read,key-1,0.59,200,33,true,54.26
2026-04-05T22:50:30.947449-07:00,read,key-7,0.60,200,24,true,96.79
2026-04-05T22:50:30.896963-07:00,read,key-7,51.49,200,25,false,97.18
2026-04-05T22:50:30.948078-07:00,write,key-8,0.46,201,30,false,0.00
2026-04-05T22:50:30.948109-07:00,read,key-1,0.48,200,33,true,54.79
2026-04-05T22:50:30.948459-07:00,read,key-6,0.94,200,27,true,57.61
2026-04-05T22:50:30.898099-07:00,read,key-3,51.32,200,25,false,96.26
2026-04-05T22:50:30.949412-07:00,read,key-4,0.40,200,36,true,101.72
2026-04-05T22:50:30.949431-07:00,read,key-7,0.44,200,24,true,98.62
2026-04-05T22:50:30.949819-07:00,read,key-1,0.41,200,33,true,56.43
2026-04-05T22:50:30.949902-07:00,read,key-9,0.35,200,24,true,46.12
2026-04-05T22:50:30.950232-07:00,read,key-9,0.44,200,27,true,46.55
2026-04-05T22:50:30.950716-07:00,read,key-9,0.45,200,24,true,47.03
2026-04-05T22:50:30.902521-07:00,read,key-0,51.23,200,40,false,168.53
2026-04-05T22:50:30.953759-07:00,write,key-5,0.47,201,31,false,0.00
2026-04-05T22:50:30.954246-07:00,read,key-0,0.39,200,39,true,169.41
2026-04-05T22:50:30.954639-07:00,read,key-3,0.42,200,21,true,101.89
2026-04-05T22:50:30.955062-07:00,read,key-7,0.48,200,25,false,104.27
2026-04-05T22:50:30.904239-07:00,read,key-9,51.38,200,28,false,51.48
2026-04-05T22:50:30.955553-07:00,read,key-7,0.63,200,25,false,104.91
2026-04-05T22:50:30.955623-07:00,read,key-7,0.60,200,25,false,104.96
2026-04-05T22:50:30.904548-07:00,read,key-9,51.86,200,28,false,52.27
2026-04-05T22:50:30.956249-07:00,write,key-0,0.52,201,41,false,0.00
2026-04-05T22:50:30.956189-07:00,read,key-9,0.68,200,24,true,52.74
2026-04-05T22:50:30.95642-07:00,read,key-3,0.83,200,21,true,104.09
2026-04-05T22:50:30.956887-07:00,read,key-1,0.40,200,33,true,63.49
2026-04-05T22:50:30.904556-07:00,read,key-2,52.73,200,37,false,109.56
2026-04-05T22:50:30.956813-07:00,read,key-5,0.54,200,26,true,3.11
2026-04-05T22:50:30.957293-07:00,read,key-0,0.34,200,39,true,0.82
2026-04-05T22:50:30.957259-07:00,read,key-7,0.39,200,24,true,106.38
2026-04-05T22:50:30.957324-07:00,read,key-5,0.43,200,26,true,3.51
2026-04-05T22:50:30.957359-07:00,write,key-3,0.38,201,26,false,0.00
2026-04-05T22:50:30.957666-07:00,read,key-0,0.50,200,40,true,1.37
2026-04-05T22:50:30.957634-07:00,read,key-9,0.67,200,24,true,54.17
2026-04-05T22:50:30.90548-07:00,read,key-8,53.01,200,28,true,9.95
2026-04-05T22:50:30.957772-07:00,read,key-0,0.76,200,39,true,1.73
2026-04-05T22:50:30.957758-07:00,write,key-7,0.83,201,26,false,0.00
2026-04-05T22:50:30.958187-07:00,write,key-9,0.40,201,29,false,0.00
