timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T22:45:37.927858-07:00,read,key-0,7.28,404,0,false,0.00
2026-04-05T22:45:37.927909-07:00,read,key-2,7.23,404,0,false,0.00
2026-04-05T22:45:37.927908-07:00,read,key-6,7.24,404,0,false,0.00
2026-04-05T22:45:37.927855-07:00,read,key-1,7.28,404,0,false,0.00
2026-04-05T22:45:37.927906-07:00,read,key-3,7.25,404,0,false,0.00
2026-04-05T22:45:37.927908-07:00,read,key-0,7.24,404,0,false,0.00
2026-04-05T22:45:37.927853-07:00,read,key-5,7.33,404,0,false,0.00
2026-04-05T22:45:37.927886-07:00,read,key-1,7.31,404,0,false,0.00
2026-04-05T22:45:37.935164-07:00,read,key-3,4.12,404,0,false,0.00
2026-04-05T22:45:37.935181-07:00,read,key-1,4.14,404,0,false,0.00
2026-04-05T22:45:37.935154-07:00,read,key-8,4.21,404,0,false,0.00
2026-04-05T22:45:37.935176-07:00,read,key-5,4.22,404,0,false,0.00
2026-04-05T22:45:37.935148-07:00,read,key-6,4.34,404,0,false,0.00
2026-04-05T22:45:37.935173-07:00,read,key-6,4.32,404,0,false,0.00
2026-04-05T22:45:37.935164-07:00,read,key-1,4.64,404,0,false,0.00
2026-04-05T22:45:37.939502-07:00,read,key-3,3.32,404,0,false,0.00
2026-04-05T22:45:37.939336-07:00,read,key-1,3.49,404,0,false,0.00
2026-04-05T22:45:37.93937-07:00,read,key-9,3.48,404,0,false,0.00
2026-04-05T22:45:37.942877-07:00,read,key-3,3.40,404,0,false,0.00
2026-04-05T22:45:37.946301-07:00,read,key-5,1.84,404,0,false,0.00
2026-04-05T22:45:37.948171-07:00,read,key-0,1.28,404,0,false,0.00
2026-04-05T22:45:37.927854-07:00,read,key-9,60.48,404,0,false,0.00
2026-04-05T22:45:37.9279-07:00,read,key-5,60.45,404,0,false,0.00
2026-04-05T22:45:37.988364-07:00,read,key-9,0.97,404,0,false,0.00
2026-04-05T22:45:37.988357-07:00,read,key-1,1.03,404,0,false,0.00
2026-04-05T22:45:37.98939-07:00,read,key-2,0.75,404,0,false,0.00
2026-04-05T22:45:37.989346-07:00,read,key-4,0.87,404,0,false,0.00
2026-04-05T22:45:37.990154-07:00,read,key-0,0.82,404,0,false,0.00
2026-04-05T22:45:37.990227-07:00,read,key-6,1.01,404,0,false,0.00
2026-04-05T22:45:37.990986-07:00,read,key-4,0.76,404,0,false,0.00
2026-04-05T22:45:37.991244-07:00,read,key-2,1.10,404,0,false,0.00
2026-04-05T22:45:37.935205-07:00,read,key-6,57.39,404,0,false,0.00
2026-04-05T22:45:37.991769-07:00,read,key-7,1.03,404,0,false,0.00
2026-04-05T22:45:37.992355-07:00,read,key-0,0.84,404,0,false,0.00
2026-04-05T22:45:37.99261-07:00,read,key-0,0.92,404,0,false,0.00
2026-04-05T22:45:37.993203-07:00,read,key-5,1.31,404,0,false,0.00
2026-04-05T22:45:37.99354-07:00,read,key-7,1.48,404,0,false,0.00
2026-04-05T22:45:37.939398-07:00,read,key-0,55.89,404,0,false,0.00
2026-04-05T22:45:37.939806-07:00,read,key-1,55.53,404,0,false,0.00
2026-04-05T22:45:37.99452-07:00,read,key-9,1.19,404,0,false,0.00
2026-04-05T22:45:37.995044-07:00,read,key-0,0.88,404,0,false,0.00
2026-04-05T22:45:37.939317-07:00,read,key-1,56.83,404,0,false,0.00
2026-04-05T22:45:37.939496-07:00,read,key-7,56.65,404,0,false,0.00
2026-04-05T22:45:37.995329-07:00,read,key-8,1.07,404,0,false,0.00
2026-04-05T22:45:37.995343-07:00,read,key-3,1.22,404,0,false,0.00
2026-04-05T22:45:37.99572-07:00,read,key-2,1.52,404,0,false,0.00
2026-04-05T22:45:37.996166-07:00,read,key-5,1.59,404,0,false,0.00
2026-04-05T22:45:37.99657-07:00,read,key-8,1.44,404,0,false,0.00
2026-04-05T22:45:37.996153-07:00,read,key-0,1.89,404,0,false,0.00
2026-04-05T22:45:37.996404-07:00,read,key-4,1.66,404,0,false,0.00
2026-04-05T22:45:37.997249-07:00,read,key-7,0.88,404,0,false,0.00
2026-04-05T22:45:37.998051-07:00,read,key-9,1.52,404,0,false,0.00
2026-04-05T22:45:37.998133-07:00,read,key-5,1.43,404,0,false,0.00
2026-04-05T22:45:37.99807-07:00,read,key-4,1.52,404,0,false,0.00
2026-04-05T22:45:37.999596-07:00,read,key-1,1.12,404,0,false,0.00
2026-04-05T22:45:37.999577-07:00,read,key-2,1.21,404,0,false,0.00
2026-04-05T22:45:37.999595-07:00,read,key-4,1.21,404,0,false,0.00
2026-04-05T22:45:38.00081-07:00,read,key-8,0.76,404,0,false,0.00
2026-04-05T22:45:38.000797-07:00,read,key-6,1.03,404,0,false,0.00
2026-04-05T22:45:38.001577-07:00,read,key-0,0.99,404,0,false,0.00
2026-04-05T22:45:38.001838-07:00,read,key-6,1.09,404,0,false,0.00
2026-04-05T22:45:38.002581-07:00,read,key-1,0.94,404,0,false,0.00
2026-04-05T22:45:37.942848-07:00,read,key-8,68.88,404,0,false,0.00
2026-04-05T22:45:37.949475-07:00,read,key-2,62.64,404,0,false,0.00
2026-04-05T22:45:37.942857-07:00,read,key-0,69.31,404,0,false,0.00
2026-04-05T22:45:38.011748-07:00,read,key-9,0.99,404,0,false,0.00
2026-04-05T22:45:38.012125-07:00,read,key-4,1.27,404,0,false,0.00
2026-04-05T22:45:38.012744-07:00,read,key-6,1.44,404,0,false,0.00
2026-04-05T22:45:38.013427-07:00,read,key-3,1.07,404,0,false,0.00
2026-04-05T22:45:38.01419-07:00,read,key-2,0.92,404,0,false,0.00
2026-04-05T22:45:38.014502-07:00,read,key-7,0.94,404,0,false,0.00
2026-04-05T22:45:38.015451-07:00,read,key-1,0.68,404,0,false,0.00
2026-04-05T22:45:38.016137-07:00,read,key-8,0.69,404,0,false,0.00
2026-04-05T22:45:38.016838-07:00,read,key-3,0.79,404,0,false,0.00
2026-04-05T22:45:37.99281-07:00,read,key-5,53.42,404,0,false,0.00
2026-04-05T22:45:38.046244-07:00,read,key-1,0.83,404,0,false,0.00
2026-04-05T22:45:38.047081-07:00,read,key-1,0.52,404,0,false,0.00
2026-04-05T22:45:38.047614-07:00,read,key-3,0.63,404,0,false,0.00
2026-04-05T22:45:38.048248-07:00,read,key-7,0.63,404,0,false,0.00
2026-04-05T22:45:37.995948-07:00,read,key-5,54.19,404,0,false,0.00
2026-04-05T22:45:37.997766-07:00,read,key-2,52.69,404,0,false,0.00
2026-04-05T22:45:38.050143-07:00,read,key-4,0.81,404,0,false,0.00
2026-04-05T22:45:38.050464-07:00,read,key-9,0.74,404,0,false,0.00
2026-04-05T22:45:38.050957-07:00,read,key-4,0.60,404,0,false,0.00
2026-04-05T22:45:37.998019-07:00,read,key-1,53.97,404,0,false,0.00
2026-04-05T22:45:38.051567-07:00,read,key-6,0.69,404,0,false,0.00
