timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T22:47:33.181538-07:00,read,key-9,16.42,200,22,false,0.00
2026-04-05T22:47:33.181551-07:00,read,key-2,17.49,200,16,false,0.00
2026-04-05T22:47:33.181532-07:00,read,key-7,17.62,200,17,false,0.00
2026-04-05T22:47:33.181528-07:00,read,key-9,17.66,200,22,false,0.00
2026-04-05T22:47:33.181545-07:00,read,key-2,17.67,200,16,false,0.00
2026-04-05T22:47:33.181537-07:00,read,key-6,18.87,200,17,false,0.00
2026-04-05T22:47:33.199055-07:00,read,key-8,2.40,200,22,false,0.00
2026-04-05T22:47:33.199166-07:00,read,key-0,2.54,200,7,false,0.00
2026-04-05T22:47:33.19919-07:00,read,key-3,2.54,200,18,false,0.00
2026-04-05T22:47:33.201486-07:00,read,key-4,1.67,200,11,false,0.00
2026-04-05T22:47:33.200429-07:00,read,key-4,2.75,200,11,false,0.00
2026-04-05T22:47:33.199227-07:00,read,key-3,4.22,200,18,false,0.00
2026-04-05T22:47:33.201706-07:00,read,key-8,1.95,200,22,false,0.00
2026-04-05T22:47:33.201731-07:00,read,key-5,2.29,200,15,false,0.00
2026-04-05T22:47:33.203201-07:00,read,key-4,0.82,200,11,false,0.00
2026-04-05T22:47:33.203656-07:00,read,key-1,0.58,200,16,false,0.00
2026-04-05T22:47:33.204021-07:00,read,key-0,0.83,200,7,false,0.00
2026-04-05T22:47:33.203181-07:00,read,key-6,1.68,200,17,false,0.00
2026-04-05T22:47:33.204025-07:00,read,key-9,0.85,200,22,false,0.00
2026-04-05T22:47:33.20486-07:00,read,key-0,0.62,200,7,false,0.00
2026-04-05T22:47:33.204879-07:00,read,key-3,0.67,200,18,false,0.00
2026-04-05T22:47:33.205557-07:00,read,key-3,0.62,200,18,false,0.00
2026-04-05T22:47:33.181531-07:00,read,key-8,75.73,200,22,false,0.00
2026-04-05T22:47:33.204864-07:00,read,key-9,54.31,200,23,false,0.00
2026-04-05T22:47:33.204235-07:00,read,key-0,54.96,200,8,false,0.00
2026-04-05T22:47:33.259197-07:00,read,key-1,0.95,200,16,false,0.00
2026-04-05T22:47:33.259203-07:00,read,key-0,0.98,200,7,false,0.00
2026-04-05T22:47:33.260169-07:00,read,key-6,0.83,200,17,false,0.00
2026-04-05T22:47:33.260191-07:00,read,key-0,0.82,200,7,false,0.00
2026-04-05T22:47:33.206178-07:00,read,key-7,55.00,200,17,false,0.00
2026-04-05T22:47:33.261015-07:00,read,key-3,0.84,200,18,false,0.00
2026-04-05T22:47:33.261018-07:00,read,key-2,0.89,200,16,false,0.00
2026-04-05T22:47:33.261908-07:00,read,key-1,0.50,200,16,false,0.00
2026-04-05T22:47:33.261875-07:00,read,key-7,0.88,200,17,false,0.00
2026-04-05T22:47:33.262757-07:00,read,key-4,0.71,200,11,false,0.00
2026-04-05T22:47:33.26241-07:00,read,key-9,53.13,200,24,false,0.00
2026-04-05T22:47:33.26348-07:00,read,key-2,53.13,200,16,false,0.00
2026-04-05T22:47:33.315578-07:00,read,key-1,1.21,200,16,false,0.00
