timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T22:48:46.037974-07:00,write,key-4,818.26,201,84,false,0.00
2026-04-05T22:48:46.037901-07:00,write,key-0,818.33,201,73,false,0.00
2026-04-05T22:48:46.038003-07:00,write,key-5,818.24,201,85,false,0.00
2026-04-05T22:48:46.038029-07:00,write,key-0,818.22,201,75,false,0.00
2026-04-05T22:48:46.037888-07:00,write,key-5,818.36,201,84,false,0.00
2026-04-05T22:48:46.037993-07:00,write,key-0,818.21,201,74,false,0.00
2026-04-05T22:48:46.037907-07:00,write,key-0,818.33,201,76,false,0.00
2026-04-05T22:48:46.038019-07:00,write,key-1,818.19,201,92,false,0.00
2026-04-05T22:48:46.03789-07:00,write,key-0,818.21,201,72,false,0.00
2026-04-05T22:48:46.037949-07:00,write,key-1,818.26,201,91,false,0.00
2026-04-05T22:48:46.856277-07:00,read,key-1,2.33,200,92,false,2.24
2026-04-05T22:48:46.856287-07:00,read,key-0,52.73,200,76,false,52.70
2026-04-05T22:48:46.856304-07:00,read,key-8,52.71,200,98,false,0.00
2026-04-05T22:48:46.856324-07:00,read,key-9,53.38,200,90,false,0.00
2026-04-05T22:48:46.909727-07:00,read,key-3,1.02,200,89,false,0.00
2026-04-05T22:48:46.858632-07:00,write,key-5,809.43,201,87,false,0.00
2026-04-05T22:48:46.856277-07:00,write,key-2,811.80,201,82,false,0.00
2026-04-05T22:48:46.856338-07:00,write,key-2,811.76,201,83,false,0.00
2026-04-05T22:48:46.856278-07:00,write,key-4,811.89,201,85,false,0.00
2026-04-05T22:48:46.856353-07:00,write,key-3,811.75,201,90,false,0.00
2026-04-05T22:48:46.85628-07:00,write,key-5,811.78,201,86,false,0.00
2026-04-05T22:48:46.856389-07:00,write,key-9,811.68,201,90,false,0.00
2026-04-05T22:48:47.668161-07:00,read,key-7,3.92,200,91,false,0.00
2026-04-05T22:48:46.909053-07:00,write,key-7,814.15,201,91,false,0.00
2026-04-05T22:48:46.910761-07:00,write,key-2,812.49,201,84,false,0.00
2026-04-05T22:48:46.909053-07:00,write,key-4,814.19,201,86,false,0.00
2026-04-05T22:48:47.668245-07:00,write,key-8,816.24,201,99,false,0.00
2026-04-05T22:48:47.668129-07:00,write,key-7,816.38,201,92,false,0.00
2026-04-05T22:48:47.672153-07:00,write,key-3,812.35,201,91,false,0.00
2026-04-05T22:48:47.668254-07:00,write,key-4,816.23,201,87,false,0.00
2026-04-05T22:48:47.668129-07:00,write,key-5,816.44,201,88,false,0.00
2026-04-05T22:48:47.668278-07:00,write,key-5,816.44,201,89,false,0.00
2026-04-05T22:48:47.668202-07:00,write,key-2,816.55,201,85,false,0.00
2026-04-05T22:48:47.723362-07:00,write,key-4,809.44,201,88,false,0.00
2026-04-05T22:48:47.723287-07:00,write,key-7,809.48,201,93,false,0.00
2026-04-05T22:48:47.723338-07:00,write,key-5,809.43,201,90,false,0.00
2026-04-05T22:48:48.484552-07:00,write,key-6,807.70,201,92,false,0.00
2026-04-05T22:48:48.48453-07:00,write,key-5,807.72,201,91,false,0.00
2026-04-05T22:48:48.484593-07:00,write,key-4,807.67,201,89,false,0.00
2026-04-05T22:48:48.48473-07:00,write,key-7,807.54,201,94,false,0.00
2026-04-05T22:48:48.484775-07:00,write,key-0,807.65,201,78,false,0.00
2026-04-05T22:48:48.484587-07:00,write,key-0,807.85,201,77,false,0.00
2026-04-05T22:48:48.484553-07:00,write,key-5,807.92,201,92,false,0.00
2026-04-05T22:48:48.532846-07:00,write,key-4,807.82,201,91,false,0.00
2026-04-05T22:48:48.532865-07:00,write,key-4,807.79,201,90,false,0.00
2026-04-05T22:48:48.532846-07:00,write,key-8,807.81,201,100,false,0.00
2026-04-05T22:48:49.292292-07:00,write,key-2,812.20,201,86,false,0.00
2026-04-05T22:48:49.292444-07:00,write,key-9,813.88,201,91,false,0.00
2026-04-05T22:48:49.292429-07:00,write,key-8,813.90,201,101,false,0.00
2026-04-05T22:48:49.292482-07:00,write,key-6,813.85,201,93,false,0.00
2026-04-05T22:48:49.292301-07:00,write,key-3,814.12,201,93,false,0.00
2026-04-05T22:48:49.292302-07:00,write,key-2,814.13,201,87,false,0.00
2026-04-05T22:48:49.292284-07:00,write,key-3,814.20,201,92,false,0.00
2026-04-05T22:48:49.340714-07:00,write,key-9,815.30,201,93,false,0.00
2026-04-05T22:48:49.340691-07:00,write,key-7,815.30,201,95,false,0.00
2026-04-05T22:48:49.340724-07:00,write,key-9,815.29,201,92,false,0.00
2026-04-05T22:48:50.104568-07:00,write,key-5,814.79,201,93,false,0.00
2026-04-05T22:48:50.10639-07:00,write,key-3,812.98,201,94,false,0.00
2026-04-05T22:48:50.106449-07:00,write,key-2,812.97,201,89,false,0.00
2026-04-05T22:48:50.106499-07:00,write,key-5,812.92,201,94,false,0.00
2026-04-05T22:48:50.10635-07:00,write,key-2,813.02,201,88,false,0.00
2026-04-05T22:48:50.106347-07:00,write,key-8,813.15,201,102,false,0.00
2026-04-05T22:48:50.106436-07:00,write,key-0,812.94,201,79,false,0.00
2026-04-05T22:48:50.156096-07:00,write,key-0,817.59,201,80,false,0.00
2026-04-05T22:48:50.156098-07:00,write,key-1,817.62,201,93,false,0.00
2026-04-05T22:48:50.156126-07:00,write,key-0,817.78,201,81,false,0.00
2026-04-05T22:48:50.91953-07:00,write,key-3,815.47,201,97,false,0.00
2026-04-05T22:48:50.919474-07:00,write,key-6,815.60,201,94,false,0.00
2026-04-05T22:48:50.919553-07:00,write,key-5,815.52,201,95,false,0.00
2026-04-05T22:48:50.919473-07:00,write,key-9,815.60,201,94,false,0.00
2026-04-05T22:48:50.919513-07:00,write,key-1,815.50,201,94,false,0.00
2026-04-05T22:48:50.91942-07:00,write,key-3,815.62,201,95,false,0.00
2026-04-05T22:48:50.919419-07:00,write,key-3,815.59,201,96,false,0.00
2026-04-05T22:48:51.735369-07:00,read,key-3,1.28,200,97,false,1.27
2026-04-05T22:48:50.973771-07:00,write,key-7,811.80,201,96,false,0.00
2026-04-05T22:48:50.973919-07:00,write,key-8,811.75,201,103,false,0.00
2026-04-05T22:48:50.973779-07:00,write,key-2,811.86,201,90,false,0.00
2026-04-05T22:48:51.735461-07:00,write,key-2,815.37,201,92,false,0.00
2026-04-05T22:48:51.735141-07:00,write,key-2,815.69,201,91,false,0.00
2026-04-05T22:48:51.73674-07:00,write,key-3,814.12,201,98,false,0.00
2026-04-05T22:48:51.735418-07:00,write,key-3,815.45,201,99,false,0.00
2026-04-05T22:48:51.735073-07:00,write,key-0,815.75,201,82,false,0.00
2026-04-05T22:48:51.735128-07:00,write,key-4,815.70,201,92,false,0.00
2026-04-05T22:48:51.735121-07:00,write,key-8,815.73,201,104,false,0.00
2026-04-05T22:48:52.550892-07:00,read,key-1,1.18,200,94,false,816.72
2026-04-05T22:48:51.78564-07:00,write,key-9,816.98,201,95,false,0.00
2026-04-05T22:48:51.785692-07:00,write,key-5,817.19,201,96,false,0.00
2026-04-05T22:48:51.785717-07:00,write,key-9,816.97,201,96,false,0.00
2026-04-05T22:48:52.603054-07:00,read,key-8,0.85,200,104,false,53.07
2026-04-05T22:48:52.550896-07:00,write,key-0,813.86,201,83,false,0.00
2026-04-05T22:48:52.550921-07:00,write,key-8,813.89,201,105,false,0.00
2026-04-05T22:48:52.550909-07:00,write,key-5,813.94,201,98,false,0.00
2026-04-05T22:48:52.55091-07:00,write,key-4,814.43,201,93,false,0.00
2026-04-05T22:48:52.55087-07:00,write,key-5,813.90,201,97,false,0.00
2026-04-05T22:48:52.552082-07:00,write,key-4,812.72,201,94,false,0.00
2026-04-05T22:48:52.550864-07:00,write,key-3,816.13,201,100,false,0.00
2026-04-05T22:48:53.36546-07:00,read,key-0,2.26,200,83,false,2.90
2026-04-05T22:48:52.602654-07:00,write,key-3,813.23,201,101,false,0.00
2026-04-05T22:48:52.603991-07:00,write,key-4,811.81,201,95,false,0.00
2026-04-05T22:48:52.603791-07:00,write,key-2,812.21,201,93,false,0.00
2026-04-05T22:48:53.367039-07:00,read,key-1,56.02,200,94,false,1687.72
2026-04-05T22:48:53.366568-07:00,write,key-9,805.97,201,98,false,0.00
2026-04-05T22:48:53.364853-07:00,write,key-9,807.18,201,97,false,0.00
2026-04-05T22:48:53.366847-07:00,write,key-0,805.72,201,84,false,0.00
2026-04-05T22:48:53.364884-07:00,write,key-1,811.61,201,95,false,0.00
2026-04-05T22:48:53.367743-07:00,write,key-8,808.76,201,106,false,0.00
2026-04-05T22:48:53.364914-07:00,write,key-9,811.59,201,99,false,0.00
2026-04-05T22:48:53.416079-07:00,write,key-4,804.81,201,96,false,0.00
2026-04-05T22:48:53.41605-07:00,write,key-1,804.86,201,96,false,0.00
2026-04-05T22:48:53.416061-07:00,write,key-3,804.98,201,102,false,0.00
2026-04-05T22:48:53.42308-07:00,write,key-3,804.49,201,103,false,0.00
2026-04-05T22:48:54.17653-07:00,write,key-9,804.23,201,100,false,0.00
2026-04-05T22:48:54.17655-07:00,write,key-8,804.26,201,107,false,0.00
2026-04-05T22:48:54.172578-07:00,write,key-5,808.23,201,100,false,0.00
2026-04-05T22:48:54.172583-07:00,write,key-5,808.23,201,99,false,0.00
2026-04-05T22:48:54.172596-07:00,write,key-1,808.22,201,97,false,0.00
