timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T22:25:17.359151-07:00,read,key-2,5.52,200,70,false,0.00
2026-04-05T22:25:17.359059-07:00,read,key-3,5.61,200,66,false,0.00
2026-04-05T22:25:17.359015-07:00,read,key-9,5.67,200,75,false,0.00
2026-04-05T22:25:17.359193-07:00,read,key-9,5.46,200,75,false,0.00
2026-04-05T22:25:17.359192-07:00,read,key-9,5.46,200,75,false,0.00
2026-04-05T22:25:17.359221-07:00,read,key-4,5.43,200,67,false,0.00
2026-04-05T22:25:17.359075-07:00,read,key-1,5.64,200,63,false,0.00
2026-04-05T22:25:17.359025-07:00,read,key-3,5.69,200,66,false,0.00
2026-04-05T22:25:17.359014-07:00,read,key-7,5.65,200,82,false,0.00
2026-04-05T22:25:17.364704-07:00,read,key-6,1.53,200,67,false,0.00
2026-04-05T22:25:17.364732-07:00,read,key-5,1.55,200,81,false,0.00
2026-04-05T22:25:17.364689-07:00,read,key-4,1.63,200,67,false,0.00
2026-04-05T22:25:17.364702-07:00,read,key-1,1.64,200,63,false,0.00
2026-04-05T22:25:17.364693-07:00,read,key-5,1.70,200,81,false,0.00
2026-04-05T22:25:17.364692-07:00,read,key-1,1.71,200,63,false,0.00
2026-04-05T22:25:17.36472-07:00,read,key-6,1.96,200,67,false,0.00
2026-04-05T22:25:17.366322-07:00,read,key-1,1.21,200,62,false,0.00
2026-04-05T22:25:17.36472-07:00,read,key-6,2.82,200,67,false,0.00
2026-04-05T22:25:17.366242-07:00,read,key-9,1.34,200,75,false,0.00
2026-04-05T22:25:17.366394-07:00,read,key-6,1.31,200,67,false,0.00
2026-04-05T22:25:17.36629-07:00,read,key-7,1.43,200,82,false,0.00
2026-04-05T22:25:17.367546-07:00,read,key-0,1.44,200,70,false,0.00
2026-04-05T22:25:17.366402-07:00,read,key-9,2.57,200,75,false,0.00
2026-04-05T22:25:17.367718-07:00,read,key-1,1.28,200,64,false,0.00
2026-04-05T22:25:17.367589-07:00,read,key-6,1.49,200,67,false,0.00
2026-04-05T22:25:17.366678-07:00,read,key-4,2.40,200,67,false,0.00
2026-04-05T22:25:17.366345-07:00,read,key-2,2.78,200,70,false,0.00
2026-04-05T22:25:17.369078-07:00,read,key-4,0.97,200,67,false,0.00
2026-04-05T22:25:17.369002-07:00,read,key-9,1.06,200,75,false,0.00
2026-04-05T22:25:17.369007-07:00,read,key-2,1.05,200,70,false,0.00
2026-04-05T22:25:17.369011-07:00,read,key-2,1.12,200,70,false,0.00
2026-04-05T22:25:17.367535-07:00,read,key-4,2.61,200,67,false,0.00
2026-04-05T22:25:17.369088-07:00,read,key-2,1.07,200,70,false,0.00
2026-04-05T22:25:17.370063-07:00,read,key-4,0.97,200,67,false,0.00
2026-04-05T22:25:17.370132-07:00,read,key-5,0.92,200,82,false,0.00
2026-04-05T22:25:17.370157-07:00,read,key-7,0.89,200,82,false,0.00
2026-04-05T22:25:17.370064-07:00,read,key-5,1.00,200,81,false,0.00
2026-04-05T22:25:17.370056-07:00,read,key-9,1.01,200,75,false,0.00
2026-04-05T22:25:17.369126-07:00,read,key-1,1.95,200,62,false,0.00
2026-04-05T22:25:17.370146-07:00,read,key-7,0.93,200,82,false,0.00
2026-04-05T22:25:17.371077-07:00,read,key-8,0.70,200,84,false,0.00
2026-04-05T22:25:17.371053-07:00,read,key-0,0.73,200,70,false,0.00
2026-04-05T22:25:17.371073-07:00,read,key-8,0.73,200,84,false,0.00
2026-04-05T22:25:17.371063-07:00,read,key-0,0.75,200,70,false,0.00
2026-04-05T22:25:17.371034-07:00,read,key-4,0.80,200,67,false,0.00
2026-04-05T22:25:17.37108-07:00,read,key-3,0.77,200,66,false,0.00
2026-04-05T22:25:17.371051-07:00,read,key-2,0.82,200,70,false,0.00
2026-04-05T22:25:17.371814-07:00,read,key-2,0.78,200,70,false,0.00
2026-04-05T22:25:17.371789-07:00,read,key-4,0.81,200,67,false,0.00
2026-04-05T22:25:17.371804-07:00,read,key-9,0.80,200,75,false,0.00
2026-04-05T22:25:17.37187-07:00,read,key-7,0.74,200,82,false,0.00
2026-04-05T22:25:17.371778-07:00,read,key-4,1.12,200,67,false,0.00
2026-04-05T22:25:17.371836-07:00,read,key-2,1.43,200,70,false,0.00
2026-04-05T22:25:17.372605-07:00,read,key-5,1.29,200,81,false,0.00
2026-04-05T22:25:17.372615-07:00,read,key-3,1.32,200,66,false,0.00
2026-04-05T22:25:17.372596-07:00,read,key-0,1.42,200,70,false,0.00
2026-04-05T22:25:17.372617-07:00,read,key-3,1.42,200,66,false,0.00
2026-04-05T22:25:17.3729-07:00,read,key-3,1.15,200,66,false,0.00
2026-04-05T22:25:17.373273-07:00,read,key-4,0.85,200,67,false,0.00
2026-04-05T22:25:17.37405-07:00,read,key-0,0.90,200,70,false,0.00
2026-04-05T22:25:17.373939-07:00,read,key-2,1.09,200,70,false,0.00
2026-04-05T22:25:17.37413-07:00,read,key-8,0.91,200,84,false,0.00
2026-04-05T22:25:17.3739-07:00,read,key-8,1.15,200,84,false,0.00
2026-04-05T22:25:17.374045-07:00,read,key-5,1.01,200,81,false,0.00
2026-04-05T22:25:17.375033-07:00,read,key-5,1.03,200,82,false,0.00
2026-04-05T22:25:17.375055-07:00,read,key-5,1.01,200,81,false,0.00
2026-04-05T22:25:17.375044-07:00,read,key-7,1.03,200,82,false,0.00
2026-04-05T22:25:17.374948-07:00,read,key-0,1.14,200,70,false,0.00
2026-04-05T22:25:17.375052-07:00,read,key-2,1.82,200,70,false,0.00
2026-04-05T22:25:17.376064-07:00,read,key-0,0.84,200,70,false,0.00
2026-04-05T22:25:17.376082-07:00,read,key-9,1.03,200,75,false,0.00
2026-04-05T22:25:17.377114-07:00,read,key-9,0.45,200,75,false,0.00
2026-04-05T22:25:17.376093-07:00,read,key-9,1.48,200,75,false,0.00
2026-04-05T22:25:17.376908-07:00,read,key-4,0.68,200,67,false,0.00
2026-04-05T22:25:17.376882-07:00,read,key-2,0.74,200,70,false,0.00
2026-04-05T22:25:17.377576-07:00,read,key-7,0.49,200,82,false,0.00
2026-04-05T22:25:17.377565-07:00,read,key-8,0.59,200,84,false,0.00
2026-04-05T22:25:17.378072-07:00,read,key-6,0.58,200,67,false,0.00
