timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T22:26:11.461518-07:00,write,key-4,820.29,201,99,false,0.00
2026-04-05T22:26:11.461499-07:00,write,key-8,820.19,201,122,false,0.00
2026-04-05T22:26:11.461444-07:00,write,key-5,820.40,201,122,false,0.00
2026-04-05T22:26:11.461518-07:00,write,key-6,820.48,201,116,false,0.00
2026-04-05T22:26:11.461524-07:00,write,key-8,820.49,201,123,false,0.00
2026-04-05T22:26:11.461444-07:00,write,key-6,820.23,201,115,false,0.00
2026-04-05T22:26:11.461478-07:00,write,key-0,820.56,201,108,false,0.00
2026-04-05T22:26:11.461447-07:00,write,key-7,820.28,201,114,false,0.00
2026-04-05T22:26:11.4615-07:00,write,key-8,820.64,201,124,false,0.00
2026-04-05T22:26:11.461456-07:00,write,key-3,820.95,201,97,false,0.00
2026-04-05T22:26:12.282342-07:00,write,key-0,814.12,201,109,false,0.00
2026-04-05T22:26:12.282161-07:00,write,key-9,814.30,201,116,false,0.00
2026-04-05T22:26:12.282306-07:00,write,key-9,814.21,201,117,false,0.00
2026-04-05T22:26:12.282118-07:00,write,key-5,814.44,201,123,false,0.00
2026-04-05T22:26:12.282242-07:00,write,key-4,814.37,201,100,false,0.00
2026-04-05T22:26:12.282306-07:00,write,key-3,814.25,201,99,false,0.00
2026-04-05T22:26:12.282118-07:00,write,key-3,814.72,201,98,false,0.00
2026-04-05T22:26:12.282384-07:00,write,key-9,814.52,201,115,false,0.00
2026-04-05T22:26:12.282741-07:00,write,key-4,814.18,201,101,false,0.00
2026-04-05T22:26:12.282229-07:00,write,key-8,815.85,201,125,false,0.00
2026-04-05T22:26:13.096919-07:00,write,key-0,810.97,201,111,false,0.00
2026-04-05T22:26:13.096553-07:00,write,key-9,811.38,201,118,false,0.00
2026-04-05T22:26:13.096655-07:00,write,key-5,811.27,201,124,false,0.00
2026-04-05T22:26:13.096953-07:00,write,key-6,811.01,201,117,false,0.00
2026-04-05T22:26:13.096644-07:00,write,key-3,811.30,201,101,false,0.00
2026-04-05T22:26:13.098122-07:00,write,key-1,809.87,201,104,false,0.00
2026-04-05T22:26:13.096612-07:00,write,key-3,811.33,201,100,false,0.00
2026-04-05T22:26:13.096585-07:00,write,key-8,811.34,201,126,false,0.00
2026-04-05T22:26:13.096864-07:00,write,key-9,811.69,201,119,false,0.00
2026-04-05T22:26:13.09652-07:00,write,key-0,812.05,201,110,false,0.00
2026-04-05T22:26:13.908001-07:00,read,key-6,1.87,200,117,false,1.93
2026-04-05T22:26:13.907972-07:00,read,key-3,1.97,200,101,false,1.95
2026-04-05T22:26:13.908573-07:00,read,key-2,2.76,200,107,false,0.00
2026-04-05T22:26:13.907932-07:00,write,key-8,808.69,201,127,false,0.00
2026-04-05T22:26:13.908004-07:00,write,key-2,808.62,201,108,false,0.00
2026-04-05T22:26:13.909952-07:00,write,key-4,806.66,201,104,false,0.00
2026-04-05T22:26:13.908022-07:00,write,key-0,808.61,201,115,false,0.00
