timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T23:35:32.602408-07:00,read,key-7,7.06,200,14,false,0.00
2026-04-05T23:35:32.602411-07:00,read,key-3,7.09,200,12,false,0.00
2026-04-05T23:35:32.602128-07:00,read,key-7,7.41,200,14,false,0.00
2026-04-05T23:35:32.602321-07:00,read,key-6,7.23,200,20,false,0.00
2026-04-05T23:35:32.602238-07:00,read,key-4,9.80,200,14,false,0.00
2026-04-05T23:35:32.602423-07:00,read,key-8,9.77,200,14,false,0.00
2026-04-05T23:35:32.602411-07:00,read,key-3,9.81,200,12,false,0.00
2026-04-05T23:35:32.609549-07:00,read,key-6,3.80,200,20,false,0.00
2026-04-05T23:35:32.609518-07:00,read,key-3,4.11,200,12,false,0.00
2026-04-05T23:35:32.612195-07:00,read,key-5,2.11,200,19,false,0.00
2026-04-05T23:35:32.612053-07:00,read,key-9,2.52,200,18,false,0.00
2026-04-05T23:35:32.613351-07:00,read,key-1,1.30,200,15,false,0.00
2026-04-05T23:35:32.613637-07:00,read,key-1,1.37,200,15,false,0.00
2026-04-05T23:35:32.614309-07:00,read,key-7,1.04,200,14,false,0.00
2026-04-05T23:35:32.614576-07:00,read,key-7,0.94,200,14,false,0.00
2026-04-05T23:35:32.615353-07:00,read,key-3,0.89,200,12,false,0.00
2026-04-05T23:35:32.615518-07:00,read,key-4,1.14,200,14,false,0.00
2026-04-05T23:35:32.616661-07:00,read,key-0,0.82,200,12,false,0.00
2026-04-05T23:35:32.616249-07:00,read,key-2,1.33,200,15,false,0.00
2026-04-05T23:35:32.617482-07:00,read,key-8,1.22,200,14,false,0.00
2026-04-05T23:35:32.618708-07:00,read,key-4,0.64,200,14,false,0.00
2026-04-05T23:35:32.602152-07:00,read,key-5,59.73,200,19,false,0.00
2026-04-05T23:35:32.661921-07:00,read,key-3,0.74,200,12,false,0.00
2026-04-05T23:35:32.662687-07:00,read,key-2,0.57,200,15,false,0.00
2026-04-05T23:35:32.602128-07:00,read,key-5,61.57,200,19,false,0.00
2026-04-05T23:35:32.663266-07:00,read,key-9,0.87,200,18,false,0.00
2026-04-05T23:35:32.664136-07:00,read,key-8,0.99,200,14,false,0.00
2026-04-05T23:35:32.665147-07:00,read,key-9,0.55,200,18,false,0.00
2026-04-05T23:35:32.665716-07:00,read,key-4,0.58,200,14,false,0.00
2026-04-05T23:35:32.666306-07:00,read,key-9,0.66,200,18,false,0.00
2026-04-05T23:35:32.66698-07:00,read,key-3,0.60,200,12,false,0.00
2026-04-05T23:35:32.667582-07:00,read,key-8,0.60,200,14,false,0.00
2026-04-05T23:35:32.668185-07:00,read,key-2,1.34,200,15,false,0.00
2026-04-05T23:35:32.612225-07:00,read,key-1,58.48,200,15,false,0.00
2026-04-05T23:35:32.614655-07:00,read,key-5,56.09,200,20,false,0.00
2026-04-05T23:35:32.670708-07:00,read,key-1,1.75,200,15,false,0.00
2026-04-05T23:35:32.672472-07:00,read,key-1,0.71,200,15,false,0.00
2026-04-05T23:35:32.61758-07:00,read,key-7,55.77,200,14,false,0.00
2026-04-05T23:35:32.673207-07:00,read,key-6,0.66,200,20,false,0.00
2026-04-05T23:35:32.663704-07:00,read,key-0,51.75,200,14,false,0.00
2026-04-05T23:35:32.669538-07:00,read,key-7,54.23,200,14,false,0.00
2026-04-05T23:35:32.670753-07:00,read,key-1,53.01,200,15,false,0.00
2026-04-05T23:35:32.723789-07:00,read,key-7,0.66,200,14,false,0.00
2026-04-05T23:35:32.723789-07:00,read,key-0,0.67,200,12,false,0.00
2026-04-05T23:35:32.67335-07:00,read,key-2,51.60,200,15,false,0.00
2026-04-05T23:35:32.724466-07:00,read,key-8,0.74,200,14,false,0.00
